Signature	Driver	SampsMut	SampsNonMut	MeanDriverPos	MeanDriverNeg	MeanDiff	pValTTest	pAdjTTest
CX1	ERCC5	15	5195	0.05553	-0.01154	0.06707	0.7719	0.947603070175439
CX1	PSMA3	10	5200	-0.2208	-0.01094	-0.2099	0.5292	0.858105507246377
CX1	MAX	16	5194	0.4718	-0.01283	0.4846	0.008579	0.143120441176471
CX1	FAN1	24	5186	-0.1798	-0.01057	-0.1692	0.4648	0.827996496815287
CX1	PSMA4	8	5202	0.441	-0.01204	0.453	0.02058	0.23967125
CX1	FANCI	43	5167	0.08537	-0.01215	0.09752	0.4536	0.821920259319287
CX1	IRF6	29	5181	-0.01818	-0.01131	-0.00687	0.9707	1
CX1	CDC20	19	5191	-0.8614	-0.008234	-0.8532	0.005473	0.11331137037037
CX1	MYBL2	25	5185	-0.2982	-0.009962	-0.2882	0.2616	0.696720843091335
CX1	MCM6	32	5178	0.04659	-0.0117	0.05829	0.7238	0.930001832760596
CX1	EML4	30	5180	0.05392	-0.01172	0.06564	0.7171	0.923895622119816
CX1	MSH2	27	5183	-0.09898	-0.01089	-0.08809	0.679	0.918310223266745
CX1	KDM3A	40	5170	-0.3128	-0.009013	-0.3038	0.05667	0.381669036144578
CX1	RAF1	23	5187	-0.09867	-0.01096	-0.08771	0.6792	0.918310223266745
CX1	WDR48	14	5196	-0.5843	-0.009802	-0.5745	0.05587	0.381669036144578
CX1	EPHA3	130	5080	-0.1746	-0.007168	-0.1674	0.04234	0.341469142857143
CX1	NEIL3	22	5188	-0.1365	-0.01081	-0.1257	0.575	0.8827728
CX1	RAD50	39	5171	-0.3283	-0.008955	-0.3193	0.06309	0.396387528089888
CX1	SKP1	8	5202	-0.3614	-0.01081	-0.3506	0.2745	0.70875519630485
CX1	PTTG1	8	5202	-0.1695	-0.0111	-0.1584	0.699	0.918310223266745
CX1	ASCC3	79	5131	-0.1306	-0.009509	-0.1211	0.2355	0.683867532467532
CX1	CDKN1A	49	5161	0.02738	-0.01171	0.03909	0.7785	0.952257111597374
CX1	DYNC1I1	56	5154	0.1134	-0.0127	0.1261	0.2978	0.725360348583878
CX1	CENPI	24	5186	0.2103	-0.01237	0.2227	0.239	0.686894601542416
CX1	CUL4B	32	5178	0.01534	-0.01151	0.02685	0.8944	0.982086274509804
CX1	FANCB	41	5169	-0.1625	-0.01015	-0.1524	0.3165	0.735758893280632
CX1	EMD	10	5200	0.5396	-0.0124	0.552	0.01742	0.220405714285714
CX1	BCOR	81	5129	0.09529	-0.01303	0.1083	0.3297	0.735758893280632
CX1	AR	50	5160	-0.2423	-0.009107	-0.2332	0.1326	0.563676045627376
CX1	OGT	41	5169	0.05189	-0.01185	0.06374	0.666	0.912485294117647
CX1	INO80D	37	5173	-0.3048	-0.009247	-0.2956	0.07	0.419698395721925
CX1	ASXL2	75	5135	-0.2374	-0.008044	-0.2294	0.07231	0.421538134715026
CX1	SGOL1	21	5189	-0.3135	-0.01012	-0.3034	0.255	0.696720843091335
CX1	LIN54	17	5193	-0.1016	-0.01105	-0.09055	0.7148	0.923895622119816
CX1	NSD1	138	5072	0.06032	-0.0133	0.07362	0.3174	0.735758893280632
CX1	CHEK1	21	5189	-0.08582	-0.01104	-0.07478	0.6716	0.918310223266745
CX1	BRMS1	18	5192	0.02488	-0.01147	0.03635	0.8692	0.967894023904382
CX1	CABLES1	8	5202	0.2589	-0.01176	0.2707	0.4241	0.805223946037099
CX1	PADI6	38	5172	0.06677	-0.01192	0.07869	0.6398	0.90407904642409
CX1	CEP250	83	5127	-0.1185	-0.009611	-0.1089	0.34	0.741846393762183
CX1	DYRK1A	48	5162	-0.1987	-0.009604	-0.1891	0.2634	0.696720843091335
CX1	BRPF1	39	5171	-0.03416	-0.01117	-0.02299	0.8865	0.978387956564659
CX1	FAM175A	13	5197	-0.3485	-0.0105	-0.338	0.2562	0.696720843091335
CX1	KDM1B	21	5189	-0.224	-0.01049	-0.2135	0.3305	0.735758893280632
CX1	HSP90AB1	46	5164	0.06352	-0.01201	0.07553	0.558	0.872289136490251
CX1	PRMT7	23	5187	-0.1277	-0.01083	-0.1169	0.5916	0.8827728
CX1	KDM5B	66	5144	-0.2776	-0.00793	-0.2697	0.03586	0.3132146875
CX1	NF2	53	5157	0.1197	-0.01269	0.1324	0.3211	0.735758893280632
CX1	NCOA2	62	5148	-0.2479	-0.008497	-0.2394	0.06114	0.391683314285714
CX1	CHD3	54	5156	-0.1606	-0.009782	-0.1508	0.2465	0.692492537313433
CX1	CCNE1	18	5192	0.05479	-0.01157	0.06636	0.7191	0.925148216340621
CX1	ARID5B	56	5154	-0.01486	-0.01131	-0.00355	0.9751	1
CX1	ESPL1	71	5139	-0.2957	-0.007417	-0.2883	0.03934	0.332541954887218
CX1	TUBGCP3	30	5180	-0.09048	-0.01089	-0.07959	0.6365	0.90407904642409
CX1	FANCM	94	5116	-0.06097	-0.01043	-0.05054	0.62	0.902240519480519
CX1	SLX4	62	5148	-0.1997	-0.009077	-0.1906	0.1793	0.646433333333333
CX1	HAUS1	13	5197	0.0596	-0.01152	0.07112	0.8301	0.961943419689119
CX1	XPO1	34	5176	-0.298	-0.009463	-0.2885	0.1039	0.502858008658009
CX1	PDS5A	45	5165	-0.09635	-0.0106	-0.08575	0.4931	0.836297878787879
CX1	POLR2B	48	5162	-0.1177	-0.01036	-0.1073	0.4809	0.831298159509202
CX1	HIST1H4D	14	5196	-0.6025	-0.009753	-0.5927	0.08562	0.462484734299517
CX1	NDE1	14	5196	-0.3742	-0.01037	-0.3638	0.188	0.654778816199377
CX1	CDH1	92	5118	0.2881	-0.01673	0.3048	0.002547	0.0619031739130435
CX1	ARID4B	60	5150	-0.02795	-0.01115	-0.0168	0.8992	0.982398828125
CX1	MLH1	37	5173	-0.1239	-0.01054	-0.1134	0.4981	0.836821321321321
CX1	SMAD4	139	5071	0.0161	-0.0121	0.0282	0.6823	0.918310223266745
CX1	WAPAL	44	5166	0.2523	-0.01359	0.2659	0.01776	0.220405714285714
CX1	CDT1	17	5193	0.1207	-0.01178	0.1325	0.5405	0.862162215909091
CX1	PSMD11	12	5198	-0.006888	-0.01136	0.004472	0.9862	1
CX1	PSMC3IP	6	5204	0.1398	-0.01152	0.1513	0.6791	0.918310223266745
CX1	PTK6	11	5199	-0.1465	-0.01106	-0.1354	0.6416	0.90407904642409
CX1	XRCC5	23	5187	-0.1171	-0.01088	-0.1062	0.6179	0.902240519480519
CX1	RNF168	25	5185	0.0703	-0.01174	0.08204	0.6415	0.90407904642409
CX1	HIST1H2BC	15	5195	-0.04304	-0.01125	-0.03179	0.8719	0.968267857142857
CX1	NUP107	45	5165	-0.2662	-0.009125	-0.2571	0.07393	0.426050206185567
CX1	TADA3	13	5197	-0.2806	-0.01067	-0.2699	0.3932	0.782401067615658
CX1	RMI1	15	5195	-0.303	-0.0105	-0.2925	0.2597	0.696720843091335
CX1	NFRKB	31	5179	-0.1292	-0.01064	-0.1186	0.5128	0.849348740740741
CX1	RNF8	12	5198	-0.3868	-0.01048	-0.3763	0.2089	0.672045682451254
CX1	PTCH1	56	5154	-0.1249	-0.01011	-0.1148	0.4007	0.787111228070175
CX1	SMC3	51	5159	-0.1572	-0.009904	-0.1473	0.4008	0.787111228070175
CX1	TCF12	40	5170	0.04063	-0.01175	0.05238	0.7865	0.956254565217391
CX1	MDM4	11	5199	-0.1139	-0.01113	-0.1028	0.7344	0.933021818181818
CX1	ZC3H12A	34	5176	-0.04285	-0.01114	-0.03171	0.8482	0.965180658025922
CX1	PSMA5	5	5205	0.2714	-0.01162	0.283	0.3553	0.750747547169811
CX1	ARAF	26	5184	-0.005044	-0.01138	0.006336	0.9737	1
CX1	E2F4	13	5197	-0.08643	-0.01116	-0.07527	0.8255	0.961943419689119
CX1	PAX3	42	5168	-0.1992	-0.009819	-0.1894	0.2599	0.696720843091335
CX1	BRD8	42	5168	-0.1391	-0.01031	-0.1288	0.3897	0.7794
CX1	KRT222	21	5189	0.1631	-0.01205	0.1752	0.3464	0.747635521235521
CX1	SYNE2	200	5010	-0.07045	-0.008986	-0.06146	0.3844	0.777141410488246
CX1	RBL1	41	5169	0.0218	-0.01161	0.03341	0.8254	0.961943419689119
CX1	KDM6A	150	5060	-0.2648	-0.003832	-0.261	0.001715	0.0456516666666667
CX1	PIAS4	10	5200	-0.1401	-0.0111	-0.129	0.7398	0.935629411764706
CX1	MECOM	111	5099	0.141	-0.01466	0.1557	0.07622	0.432558172588832
CX1	RBBP4	11	5199	0.1307	-0.01165	0.1424	0.5915	0.8827728
CX1	REV1	45	5165	-0.07659	-0.01078	-0.06581	0.7128	0.923895622119816
CX1	MTA3	13	5197	0.1723	-0.0118	0.1841	0.5038	0.841415797317437
CX1	JADE1	29	5181	-0.009552	-0.01136	0.001808	0.9929	1
CX1	HAT1	11	5199	0.05681	-0.01149	0.0683	0.7723	0.947603070175439
CX1	PGR	69	5141	-0.07211	-0.01053	-0.06158	0.614	0.902039421813403
CX1	SMARCC2	55	5155	-0.02403	-0.01121	-0.01282	0.9299	0.992959121298949
CX1	PCM1	44	5166	-0.2153	-0.009608	-0.2057	0.2177	0.674206648199446
CX1	DMAP1	12	5198	-0.7743	-0.009584	-0.7647	0.108	0.514943220338983
CX1	HDAC2	26	5184	-0.3883	-0.009455	-0.3788	0.121	0.53681746031746
CX1	PSMC1	10	5200	0.5912	-0.0125	0.6037	0.0008845	0.0274686388888889
CX1	CCP110	34	5176	-0.01223	-0.01134	-0.00089	0.996	1
CX1	XRCC1	16	5194	0.2514	-0.01215	0.2636	0.1141	0.526334156378601
CX1	FKBP6	24	5186	0.3915	-0.01321	0.4047	0.002093	0.0529683555555556
CX1	NCOR1	123	5087	-0.1144	-0.008852	-0.1055	0.2312	0.679580104712042
CX1	RPL5	26	5184	0.4255	-0.01354	0.439	0.0009182	0.0277445297297297
CX1	RBBP5	19	5191	-0.3844	-0.00998	-0.3744	0.1766	0.643487296416938
CX1	BUB1	45	5165	-0.01578	-0.01131	-0.00447	0.9768	1
CX1	ERCC1	15	5195	0.1638	-0.01185	0.1756	0.3976	0.785365371024735
CX1	RAD23B	15	5195	-0.08341	-0.01114	-0.07227	0.7937	0.958012406417112
CX1	PAX5	30	5180	-0.1393	-0.0106	-0.1287	0.4953	0.836311144578313
CX1	CEP70	29	5181	-0.337	-0.009523	-0.3275	0.1097	0.51748776371308
CX1	MBIP	15	5195	0.2682	-0.01215	0.2804	0.3239	0.735758893280632
CX1	SUPT20H	38	5172	-0.1929	-0.01001	-0.1829	0.292	0.725088691796009
CX1	PIAS1	24	5186	-0.1839	-0.01055	-0.1734	0.4049	0.788637979094077
CX1	SMYD2	14	5196	0.1156	-0.01169	0.1273	0.4967	0.836311144578313
CX1	TINF2	15	5195	-0.2607	-0.01063	-0.2501	0.4269	0.805223946037099
CX1	RFC4	21	5189	-0.3998	-0.009774	-0.39	0.09614	0.481838035714286
CX1	TGFBR2	53	5157	-5.238e-05	-0.01146	0.01141	0.9294	0.992959121298949
CX1	CLOCK	23	5187	-0.1257	-0.01084	-0.1149	0.6153	0.902240519480519
CX1	MRE11A	19	5191	-0.05986	-0.01117	-0.04869	0.8431	0.965180658025922
CX1	SMARCD2	13	5197	-0.1533	-0.01099	-0.1423	0.6243	0.902933247089262
CX1	CCNE2	18	5192	0.1677	-0.01197	0.1797	0.387	0.778176258992806
CX1	PSMB11	18	5192	0.09476	-0.01171	0.1065	0.6091	0.89822977602108
CX1	CENPE	102	5108	-0.1423	-0.008731	-0.1336	0.1917	0.658833639143731
CX1	BCL2	10	5200	0.5238	-0.01237	0.5362	0.002132	0.0529683555555556
CX1	MGMT	11	5199	-0.2123	-0.01092	-0.2014	0.4829	0.831298159509202
CX1	CDK5RAP2	52	5158	-0.09857	-0.01047	-0.0881	0.5621	0.874030319888734
CX1	LCMT1	22	5188	0.02129	-0.01148	0.03277	0.8544	0.965180658025922
CX1	PHF20	34	5176	-0.1395	-0.0105	-0.129	0.4756	0.831298159509202
CX1	PPP1CC	12	5198	-0.4901	-0.01024	-0.4799	0.2594	0.696720843091335
CX1	HIST1H3J	4	5206	0.3713	-0.01164	0.3829	0.2992	0.727186086956522
CX1	CLSPN	42	5168	0.1245	-0.01245	0.1369	0.3229	0.735758893280632
CX1	LPIN3	23	5187	0.3536	-0.01296	0.3666	0.04129	0.339428088235294
CX1	DDB1	37	5173	-0.3049	-0.009246	-0.2957	0.08563	0.462484734299517
CX1	CHD8	83	5127	-0.09434	-0.01	-0.08434	0.4822	0.831298159509202
CX1	ATF7IP	81	5129	0.06607	-0.01257	0.07864	0.4157	0.800242538593482
CX1	KDM6B	61	5149	0.1355	-0.01308	0.1486	0.176	0.643487296416938
CX1	PPP4R2	14	5196	-0.02643	-0.0113	-0.01513	0.9617	0.998110575139147
CX1	FANCD2	58	5152	-0.06492	-0.01074	-0.05418	0.6814	0.918310223266745
CX1	TDG	21	5189	0.006441	-0.01142	0.01786	0.9386	0.995125471698113
CX1	HIST3H3	8	5202	0.4196	-0.01201	0.4316	0.05274	0.370838490566038
CX1	POLI	23	5187	0.05336	-0.01163	0.06499	0.7451	0.935979550561798
CX1	NUP153	52	5158	-0.157	-0.009877	-0.1471	0.2215	0.675828042328042
CX1	DNA2	29	5181	-0.257	-0.00997	-0.247	0.2442	0.692492537313433
CX1	SFI1	30	5180	-0.36	-0.009326	-0.3507	0.1177	0.529366265060241
CX1	GTSE1	28	5182	-0.05773	-0.01109	-0.04664	0.8012	0.958012406417112
CX1	B2M	37	5173	0.01521	-0.01154	0.02675	0.8601	0.965180658025922
CX1	MSL3	21	5189	0.1464	-0.01198	0.1584	0.4173	0.800242538593482
CX1	SPDL1	23	5187	0.5542	-0.01385	0.5681	0.0007506	0.0239763085714286
CX1	MLH3	35	5175	0.06053	-0.01183	0.07236	0.6371	0.90407904642409
CX1	SCAF4	52	5158	0.04486	-0.01191	0.05677	0.6315	0.90407904642409
CX1	ERCC4	36	5174	0.1337	-0.01235	0.1461	0.3295	0.735758893280632
CX1	TPX2	31	5179	-0.1443	-0.01055	-0.1338	0.4786	0.831298159509202
CX1	DCLRE1A	34	5176	0.1792	-0.0126	0.1918	0.113	0.526334156378601
CX1	TERT	32	5178	0.03941	-0.01166	0.05107	0.7426	0.935979550561798
CX1	BLZF1	14	5196	-0.7025	-0.009483	-0.693	0.07988	0.446031940298507
CX1	NCAPH2	25	5185	-0.0533	-0.01114	-0.04216	0.8236	0.961943419689119
CX1	SPO11	19	5191	-0.3131	-0.01024	-0.3029	0.2399	0.687713333333333
CX1	TCEA1	12	5198	-0.1144	-0.01111	-0.1033	0.7116	0.923895622119816
CX1	ABL1	51	5159	0.05944	-0.01205	0.07149	0.5569	0.872289136490251
CX1	PPP2R5B	25	5185	-0.2354	-0.01027	-0.2251	0.2727	0.707290277777778
CX1	SOX9	53	5157	0.3939	-0.01551	0.4094	4.891e-05	0.0020252362962963
CX1	YY1	15	5195	-0.06994	-0.01118	-0.05876	0.8263	0.961943419689119
CX1	AXIN1	59	5151	0.1854	-0.0136	0.199	0.0889	0.469245070422535
CX1	ARHGAP35	112	5098	-0.1949	-0.007312	-0.1876	0.05798	0.386575119047619
CX1	DCLRE1B	24	5186	0.08719	-0.0118	0.09899	0.6356	0.90407904642409
CX1	SYCP2	81	5129	-0.3273	-0.006356	-0.3209	0.009704	0.154986742857143
CX1	SMC1B	49	5161	-0.07957	-0.0107	-0.06887	0.6797	0.918310223266745
CX1	CSNK1D	8	5202	0.06775	-0.01147	0.07922	0.7842	0.956091166848419
CX1	YWHAH	10	5200	-0.03771	-0.01129	-0.02642	0.9344	0.995125471698113
CX1	RAD51B	17	5193	-0.1093	-0.01102	-0.09828	0.6989	0.918310223266745
CX1	CENPJ	61	5149	-0.0654	-0.01071	-0.05469	0.5883	0.8827728
CX1	MASTL	24	5186	-0.1018	-0.01093	-0.09087	0.6932	0.918310223266745
CX1	CIC	100	5110	0.439	-0.02016	0.4592	1.121e-06	7.37222352941176e-05
CX1	RFC5	13	5197	-0.3977	-0.01038	-0.3873	0.2962	0.725235371179039
CX1	RCOR1	16	5194	-0.3138	-0.01041	-0.3034	0.3967	0.784974513274336
CX1	RMI2	2	5208	-0.9852	-0.01097	-0.9742	0.6834	0.918310223266745
CX1	SETDB1	59	5151	-0.177	-0.009449	-0.1676	0.2781	0.709853424657534
CX1	PADI3	36	5174	-0.01293	-0.01133	-0.0016	0.9931	1
CX1	TSC1	62	5148	-0.3061	-0.007795	-0.2983	0.04379	0.347214326241135
CX1	GEN1	28	5182	0.02101	-0.01152	0.03253	0.8459	0.965180658025922
CX1	NUP88	18	5192	0.09964	-0.01173	0.1114	0.6402	0.90407904642409
CX1	LIN9	31	5179	0.006309	-0.01145	0.01776	0.9034	0.983080194174757
CX1	ORC3	18	5192	0.02327	-0.01147	0.03474	0.8836	0.976371936758893
CX1	EZH2	30	5180	0.005588	-0.01144	0.01703	0.9276	0.992959121298949
CX1	EYA1	51	5159	-0.1979	-0.009501	-0.1884	0.1904	0.658833639143731
CX1	VRK2	25	5185	-0.4387	-0.009285	-0.4294	0.07543	0.43025887755102
CX1	APITD1	4	5206	0.3169	-0.0116	0.3285	0.4259	0.805223946037099
CX1	BARD1	29	5181	-0.01336	-0.01133	-0.00203	0.9919	1
CX1	MSL2	23	5187	-0.2645	-0.01022	-0.2543	0.1999	0.669804747774481
CX1	NUPL2	18	5192	-0.3627	-0.01013	-0.3526	0.2142	0.672045682451254
CX1	TBL1X	25	5185	-0.1904	-0.01048	-0.1799	0.4823	0.831298159509202
CX1	MRGBP	9	5201	-0.2126	-0.011	-0.2016	0.5272	0.8567
CX1	TUBA3C	65	5145	-0.2017	-0.00894	-0.1928	0.1165	0.529366265060241
CX1	ACTR5	17	5193	0.1284	-0.0118	0.1402	0.5964	0.88666914893617
CX1	BRPF3	35	5175	-0.0523	-0.01107	-0.04123	0.7977	0.958012406417112
CX1	KDM5D	14	5196	0.1573	-0.0118	0.1691	0.4369	0.811385714285714
CX1	SMARCA1	64	5146	0.1164	-0.01293	0.1293	0.2489	0.692492537313433
CX1	RFC1	35	5175	-0.1038	-0.01072	-0.09308	0.6193	0.902240519480519
CX1	CEP76	20	5190	-0.311	-0.01019	-0.3008	0.3106	0.735758893280632
CX1	TUBGCP6	63	5147	-0.2106	-0.008907	-0.2017	0.1482	0.593128421052632
CX1	GMNN	8	5202	-0.9736	-0.009866	-0.9637	0.05106	0.365806751592357
CX1	SUDS3	9	5201	-0.1255	-0.01115	-0.1144	0.7509	0.936854120267261
CX1	KANSL1	66	5144	-0.1029	-0.01017	-0.09273	0.432	0.807652173913044
CX1	POLD1	35	5175	-0.07909	-0.01089	-0.0682	0.6456	0.904248387096774
CX1	CDK11B	21	5189	-0.6106	-0.00892	-0.6017	0.01738	0.220405714285714
CX1	MAP2K4	71	5139	0.1332	-0.01334	0.1465	0.1428	0.580546909090909
CX1	PRMT1	16	5194	0.1321	-0.01179	0.1439	0.37	0.765479335793358
CX1	CEP164	34	5176	-0.00799	-0.01137	0.00338	0.9827	1
CX1	COPS6	9	5201	-0.6051	-0.01032	-0.5948	0.2258	0.675828042328042
CX1	PHF2	32	5178	-0.1093	-0.01074	-0.09856	0.6213	0.902240519480519
CX1	AHCTF1	101	5109	-0.1998	-0.007619	-0.1922	0.05637	0.381669036144578
CX1	INO80	58	5152	-0.2117	-0.00909	-0.2026	0.1384	0.576391111111111
CX1	TUBA8	15	5195	0.2058	-0.01197	0.2178	0.444	0.818214449917898
CX1	CASP8	65	5145	0.05644	-0.0122	0.06864	0.5798	0.8827728
CX1	HIST1H2BI	11	5199	-0.6303	-0.01004	-0.6203	0.1262	0.546866666666667
CX1	PHF21A	25	5185	0.02765	-0.01153	0.03918	0.7691	0.947603070175439
CX1	HAUS4	11	5199	-0.6364	-0.01002	-0.6264	0.06413	0.400543798882682
CX1	PADI2	35	5175	-0.3401	-0.009122	-0.331	0.1196	0.5327203187251
CX1	TUBA4B	21	5189	-0.2935	-0.0102	-0.2833	0.2097	0.672045682451254
CX1	GORASP1	7	5203	-0.2072	-0.01108	-0.1961	0.6948	0.918310223266745
CX1	HIST1H2AK	23	5187	-0.2074	-0.01048	-0.1969	0.3557	0.750747547169811
CX1	CTCF	46	5164	0.2943	-0.01407	0.3084	0.005803	0.11585275
CX1	ISY1	16	5194	-0.256	-0.01059	-0.2454	0.4294	0.805485234899329
CX1	KDM3B	73	5137	0.02531	-0.01187	0.03718	0.7508	0.936854120267261
CX1	PSMA8	15	5195	-0.02432	-0.01131	-0.01301	0.9466	0.996313640639699
CX1	ANAPC1	58	5152	-0.01386	-0.01132	-0.00254	0.9816	1
CX1	CENPM	4	5206	-0.05193	-0.01131	-0.04062	0.9624	0.998110575139147
CX1	SUPT3H	20	5190	-0.4199	-0.009771	-0.4101	0.1501	0.593128421052632
CX1	CLIP1	38	5172	-0.1136	-0.01059	-0.103	0.4734	0.831298159509202
CX1	TUBG2	17	5193	-0.176	-0.01081	-0.1652	0.4286	0.805335798319328
CX1	TOP3A	37	5173	-0.1232	-0.01055	-0.1126	0.4722	0.831298159509202
CX1	HIST1H2BA	7	5203	0.2494	-0.0117	0.2611	0.4012	0.787111228070175
CX1	USP45	24	5186	0.1149	-0.01193	0.1268	0.3813	0.775688727272727
CX1	CDC23	11	5199	-0.1775	-0.01099	-0.1665	0.6214	0.902240519480519
CX1	HIST1H1C	33	5177	-0.1813	-0.01026	-0.171	0.3099	0.735758893280632
CX1	PRKAR2B	24	5186	-0.1529	-0.01069	-0.1422	0.5547	0.872289136490251
CX1	SDCCAG8	39	5171	0.05032	-0.01181	0.06213	0.6425	0.90407904642409
CX1	ACTR8	14	5196	-0.3875	-0.01033	-0.3772	0.1675	0.634796610169492
CX1	OGG1	13	5197	0.1051	-0.01164	0.1167	0.6555	0.908098267326733
CX1	APBB1	32	5178	0.006655	-0.01146	0.01812	0.9052	0.983080194174757
CX1	NUMA1	60	5150	-0.1795	-0.009386	-0.1701	0.2456	0.692492537313433
CX1	IRF2	29	5181	-0.02738	-0.01126	-0.01612	0.9397	0.995125471698113
CX1	MCRS1	20	5190	0.002232	-0.0114	0.01363	0.9535	0.997013818860878
CX1	USP22	23	5187	-0.2675	-0.01021	-0.2573	0.1735	0.641281848184818
CX1	POLR2E	6	5204	0.4513	-0.01188	0.4632	0.1175	0.529366265060241
CX1	PARP1	28	5182	-0.3037	-0.009766	-0.2939	0.1804	0.646433333333333
CX1	E2F2	15	5195	0.04365	-0.0115	0.05515	0.7883	0.956295774647887
CX1	XRCC6	16	5194	-0.3933	-0.01017	-0.3831	0.105	0.505991379310345
CX1	SETD7	11	5199	0.1643	-0.01172	0.176	0.5472	0.866529178470255
CX1	BRWD1	79	5131	-0.1433	-0.009314	-0.134	0.2274	0.675828042328042
CX1	TDP2	17	5193	-0.3747	-0.01016	-0.3645	0.2158	0.672045682451254
CX1	HMMR	25	5185	0.08516	-0.01181	0.09697	0.5638	0.875456111111111
CX1	HIST1H4I	12	5198	-0.08352	-0.01118	-0.07234	0.7641	0.944679116022099
CX1	ACTL6A	14	5196	0.2551	-0.01206	0.2672	0.2968	0.725235371179039
CX1	TAOK1	49	5161	-0.3492	-0.008138	-0.3411	0.04797	0.3575364
CX1	ING5	9	5201	-0.08912	-0.01121	-0.07791	0.8253	0.961943419689119
CX1	PSMD5	12	5198	0.05304	-0.01149	0.06453	0.8517	0.965180658025922
CX1	HIST1H3I	25	5185	-0.2552	-0.01017	-0.245	0.2253	0.675828042328042
CX1	ING3	16	5194	0.05436	-0.01155	0.06591	0.7021	0.920482297772567
CX1	POM121	46	5164	0.04263	-0.01183	0.05446	0.7023	0.920482297772567
CX1	ELL	16	5194	0.1715	-0.01191	0.1834	0.3894	0.7794
CX1	EED	26	5184	-0.2925	-0.009935	-0.2826	0.2278	0.675828042328042
CX1	LEMD3	19	5191	-0.1245	-0.01093	-0.1136	0.5595	0.872289136490251
CX1	PPP1R12B	23	5187	0.1086	-0.01188	0.1205	0.5948	0.885467909454061
CX1	POLR2D	5	5205	-0.03669	-0.01132	-0.02537	0.9296	0.992959121298949
CX1	SAP130	39	5171	-0.1919	-0.009984	-0.1819	0.2564	0.696720843091335
CX1	DNMT3A	51	5159	-0.05142	-0.01095	-0.04047	0.7817	0.955126338797814
CX1	KANSL3	24	5186	-0.4754	-0.009198	-0.4662	0.01843	0.223964565217391
CX1	NCAPG	25	5185	-0.2376	-0.01025	-0.2274	0.1629	0.623706164383562
CX1	HIST1H3B	39	5171	-0.1765	-0.0101	-0.1664	0.2385	0.686894601542416
CX1	KIF23	25	5185	-0.09784	-0.01093	-0.08691	0.6075	0.89822977602108
CX1	SEC13	7	5203	-0.6442	-0.01049	-0.6337	0.08358	0.458051176470588
CX1	PRMT6	18	5192	0.09434	-0.01171	0.106	0.5193	0.851942228739003
CX1	TBL1XR1	32	5178	0.2879	-0.01319	0.3011	0.01793	0.220405714285714
CX1	ATXN7	26	5184	0.2054	-0.01243	0.2178	0.289	0.721209821428571
CX1	COPS5	12	5198	-0.07687	-0.01119	-0.06568	0.8278	0.961943419689119
CX1	TUBGCP5	34	5176	-0.1035	-0.01074	-0.09276	0.5739	0.882558734525447
CX1	KAT8	22	5188	-0.1672	-0.01068	-0.1565	0.5233	0.854086715328467
CX1	PBRM1	119	5091	0.3911	-0.02075	0.4118	2.27e-06	0.000139338105263158
CX1	CEP135	39	5171	-0.05159	-0.01104	-0.04055	0.7911	0.957196753246753
CX1	KIAA0101	9	5201	-1.048	-0.009552	-1.038	0.09255	0.48126
CX1	ZNF750	56	5154	-0.1209	-0.01015	-0.1107	0.37	0.765479335793358
CX1	MCPH1	38	5172	-0.2496	-0.009595	-0.24	0.2121	0.672045682451254
CX1	PSMD13	7	5203	-0.1968	-0.0111	-0.1857	0.6581	0.909463288009889
CX1	ALKBH3	8	5202	-0.3505	-0.01082	-0.3397	0.3933	0.782401067615658
CX1	EXO1	49	5161	-0.162	-0.009915	-0.1521	0.2452	0.692492537313433
CX1	POLN	38	5172	-0.09382	-0.01074	-0.08308	0.5673	0.87966907073509
CX1	KIF20A	20	5190	-0.1486	-0.01082	-0.1378	0.5014	0.840427586206897
CX1	POLK	25	5185	0.1506	-0.01213	0.1627	0.3217	0.735758893280632
CX1	E2F5	13	5197	-0.1829	-0.01092	-0.172	0.4231	0.805223946037099
CX1	SSNA1	4	5206	-0.7059	-0.01081	-0.6951	0.08858	0.469245070422535
CX1	CDCA5	10	5200	-0.4409	-0.01052	-0.4304	0.2628	0.696720843091335
CX1	HIST1H2BJ	9	5201	-0.8084	-0.009966	-0.7984	0.06131	0.391683314285714
CX1	IKBKAP	36	5174	-0.2494	-0.009689	-0.2397	0.2285	0.675828042328042
CX1	PRPF19	15	5195	-0.02368	-0.01131	-0.01237	0.9575	0.99736
CX1	PRDM16	72	5138	-0.1749	-0.009054	-0.1658	0.1767	0.643487296416938
CX1	RAD21	38	5172	0.1458	-0.0125	0.1583	0.2661	0.696720843091335
CX1	KAT6A	69	5141	-0.03473	-0.01103	-0.0237	0.8409	0.964232
CX1	NOTCH1	162	5048	-0.08723	-0.00891	-0.07832	0.3304	0.735758893280632
CX1	DDX3X	54	5156	-0.09333	-0.01049	-0.08284	0.5732	0.882558734525447
CX1	HIST1H3F	14	5196	-0.2321	-0.01075	-0.2214	0.2618	0.696720843091335
CX1	CEP57	20	5190	-0.3268	-0.01013	-0.3167	0.2085	0.672045682451254
CX1	RHNO1	5	5205	0.1961	-0.01154	0.2076	0.2945	0.725235371179039
CX1	PSMD3	20	5190	0.09371	-0.01175	0.1055	0.5601	0.872289136490251
CX1	ELP5	12	5198	0.1328	-0.01168	0.1445	0.5552	0.872289136490251
