Cancer Types, Sample Names, Accuracy, DBS1, DBS2, DBS3, DBS4, DBS5, DBS6, DBS7, DBS8, DBS9, DBS10, DBS11
Breast-AdenoCA,SP124197, 0.874, 0.000000, 16.000000, 0.000000, 12.000000, 0.000000, 20.000000, 0.000000, 0.000000, 25.000000, 0.000000, 30.000000
Breast-AdenoCA,SP117919, 0.813, 0.000000, 15.000000, 0.000000, 13.000000, 0.000000, 19.000000, 0.000000, 0.000000, 31.000000, 0.000000, 12.000000
Breast-AdenoCA,SP117250, 0.736, 0.000000, 0.000000, 0.000000, 4.000000, 0.000000, 0.000000, 0.000000, 0.000000, 4.000000, 0.000000, 2.000000
Breast-AdenoCA,SP117983, 0.641, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 4.000000, 0.000000, 0.000000, 0.000000, 0.000000, 3.000000
Breast-AdenoCA,SP117676, 0.629, 0.000000, 0.000000, 0.000000, 3.000000, 0.000000, 0.000000, 0.000000, 0.000000, 1.000000, 0.000000, 0.000000
Breast-AdenoCA,SP117011, 0.897, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 40.000000
Breast-AdenoCA,SP117057, 0.835, 0.000000, 1.000000, 0.000000, 5.000000, 0.000000, 2.000000, 0.000000, 0.000000, 0.000000, 0.000000, 2.000000
Breast-AdenoCA,SP117126, 0.639, 0.000000, 2.000000, 0.000000, 4.000000, 0.000000, 0.000000, 0.000000, 0.000000, 5.000000, 0.000000, 0.000000
Breast-AdenoCA,SP117728, 0.153, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 1.000000, 0.000000, 0.000000, 1.000000, 0.000000, 0.000000
Breast-AdenoCA,SP117618, 0.392, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 2.000000, 0.000000, 0.000000
Breast-AdenoCA,SP117257, 0.421, 0.000000, 0.000000, 0.000000, 2.000000, 0.000000, 0.000000, 0.000000, 0.000000, 3.000000, 0.000000, 0.000000
Breast-AdenoCA,SP116963, 0.389, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 3.000000, 0.000000, 0.000000
Breast-AdenoCA,SP117078, 0.761, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 8.000000, 0.000000, 0.000000, 0.000000, 0.000000, 17.000000
Breast-AdenoCA,SP117944, 0.951, 0.000000, 32.000000, 0.000000, 14.000000, 0.000000, 18.000000, 0.000000, 0.000000, 0.000000, 0.000000, 18.000000
Breast-AdenoCA,SP117639, 0.655, 0.000000, 0.000000, 0.000000, 1.000000, 2.000000, 0.000000, 0.000000, 0.000000, 2.000000, 0.000000, 3.000000
Breast-AdenoCA,SP117834, 0.868, 0.000000, 2.000000, 0.000000, 11.000000, 0.000000, 10.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
Breast-AdenoCA,SP117105, 0.172, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 5.000000
Breast-AdenoCA,SP117785, 0.747, 0.000000, 4.000000, 0.000000, 0.000000, 0.000000, 6.000000, 0.000000, 0.000000, 5.000000, 0.000000, 5.000000
Breast-AdenoCA,SP117882, 0.802, 0.000000, 0.000000, 0.000000, 0.000000, 3.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 1.000000
Breast-AdenoCA,SP117778, 0.686, 0.000000, 1.000000, 0.000000, 0.000000, 0.000000, 2.000000, 0.000000, 0.000000, 0.000000, 0.000000, 6.000000
Breast-AdenoCA,SP117032, 0.786, 0.000000, 1.000000, 0.000000, 1.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 2.000000
Breast-AdenoCA,SP117710, 0.790, 0.000000, 8.000000, 0.000000, 4.000000, 0.000000, 0.000000, 9.000000, 0.000000, 8.000000, 0.000000, 5.000000
Breast-AdenoCA,SP117538, 0.858, 0.000000, 21.000000, 0.000000, 32.000000, 0.000000, 18.000000, 0.000000, 0.000000, 46.000000, 0.000000, 16.000000
Breast-AdenoCA,SP124207, 0.844, 0.000000, 5.000000, 0.000000, 7.000000, 0.000000, 7.000000, 0.000000, 0.000000, 10.000000, 0.000000, 6.000000
Breast-AdenoCA,SP117800, 0.781, 0.000000, 5.000000, 0.000000, 0.000000, 0.000000, 2.000000, 0.000000, 0.000000, 3.000000, 0.000000, 4.000000
Breast-AdenoCA,SP117724, 0.624, 0.000000, 1.000000, 0.000000, 3.000000, 0.000000, 0.000000, 0.000000, 0.000000, 6.000000, 0.000000, 0.000000
Breast-AdenoCA,SP124193, 0.732, 0.000000, 0.000000, 0.000000, 3.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 2.000000
Breast-AdenoCA,SP2293, 0.920, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 96.000000
Breast-AdenoCA,SP2357, 0.917, 0.000000, 31.000000, 0.000000, 0.000000, 0.000000, 19.000000, 0.000000, 0.000000, 33.000000, 0.000000, 17.000000
Breast-AdenoCA,SP2144, 0.745, 0.000000, 5.000000, 0.000000, 5.000000, 0.000000, 4.000000, 0.000000, 0.000000, 9.000000, 0.000000, 5.000000
Breast-AdenoCA,SP2145, 0.861, 0.000000, 17.000000, 0.000000, 12.000000, 0.000000, 15.000000, 0.000000, 0.000000, 18.000000, 0.000000, 11.000000
Breast-AdenoCA,SP2147, 0.935, 0.000000, 25.000000, 0.000000, 41.000000, 0.000000, 19.000000, 0.000000, 0.000000, 28.000000, 0.000000, 16.000000
Breast-AdenoCA,SP2146, 0.926, 0.000000, 15.000000, 0.000000, 15.000000, 0.000000, 11.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
Breast-AdenoCA,SP2148, 0.855, 0.000000, 6.000000, 0.000000, 8.000000, 0.000000, 14.000000, 0.000000, 0.000000, 22.000000, 0.000000, 0.000000
Breast-AdenoCA,SP2150, 0.489, 0.000000, 0.000000, 0.000000, 1.000000, 0.000000, 3.000000, 0.000000, 0.000000, 5.000000, 0.000000, 4.000000
Breast-AdenoCA,SP2152, 0.664, 0.000000, 0.000000, 0.000000, 1.000000, 0.000000, 0.000000, 3.000000, 0.000000, 0.000000, 0.000000, 3.000000
Breast-AdenoCA,SP2349, 0.666, 0.000000, 0.000000, 0.000000, 9.000000, 0.000000, 0.000000, 0.000000, 0.000000, 10.000000, 0.000000, 7.000000
Breast-AdenoCA,SP2155, 0.926, 0.000000, 33.000000, 0.000000, 10.000000, 0.000000, 0.000000, 0.000000, 0.000000, 39.000000, 0.000000, 10.000000
Breast-AdenoCA,SP2154, 0.892, 0.000000, 27.000000, 0.000000, 34.000000, 0.000000, 57.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
Breast-AdenoCA,SP2158, 0.737, 0.000000, 2.000000, 0.000000, 0.000000, 0.000000, 3.000000, 0.000000, 0.000000, 3.000000, 3.000000, 7.000000
Breast-AdenoCA,SP2156, 0.706, 0.000000, 3.000000, 0.000000, 7.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
Breast-AdenoCA,SP2159, 0.867, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 15.000000
Breast-AdenoCA,SP2153, 0.764, 0.000000, 3.000000, 0.000000, 8.000000, 0.000000, 13.000000, 0.000000, 0.000000, 21.000000, 0.000000, 9.000000
Breast-AdenoCA,SP2160, 0.765, 0.000000, 3.000000, 0.000000, 5.000000, 0.000000, 6.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
Breast-AdenoCA,SP2151, 0.552, 0.000000, 2.000000, 0.000000, 2.000000, 0.000000, 2.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
Breast-AdenoCA,SP116341, 0.941, 0.000000, 41.000000, 0.000000, 21.000000, 0.000000, 0.000000, 0.000000, 0.000000, 35.000000, 0.000000, 15.000000
Breast-AdenoCA,SP116331, 0.706, 0.000000, 4.000000, 0.000000, 6.000000, 0.000000, 0.000000, 0.000000, 0.000000, 9.000000, 0.000000, 3.000000
Breast-AdenoCA,SP116351, 0.759, 0.000000, 3.000000, 0.000000, 3.000000, 0.000000, 4.000000, 0.000000, 0.000000, 0.000000, 0.000000, 3.000000
Breast-AdenoCA,SP116371, 0.801, 0.000000, 4.000000, 0.000000, 11.000000, 0.000000, 7.000000, 0.000000, 0.000000, 0.000000, 0.000000, 3.000000
Breast-AdenoCA,SP116361, 0.863, 0.000000, 5.000000, 0.000000, 4.000000, 0.000000, 5.000000, 0.000000, 0.000000, 12.000000, 0.000000, 16.000000
Breast-AdenoCA,SP116343, 0.628, 0.000000, 2.000000, 0.000000, 5.000000, 0.000000, 5.000000, 0.000000, 0.000000, 12.000000, 0.000000, 5.000000
Breast-AdenoCA,SP116333, 0.689, 0.000000, 2.000000, 0.000000, 4.000000, 0.000000, 5.000000, 0.000000, 0.000000, 6.000000, 0.000000, 3.000000
Breast-AdenoCA,SP116373, 0.788, 0.000000, 11.000000, 0.000000, 8.000000, 0.000000, 11.000000, 0.000000, 0.000000, 26.000000, 0.000000, 0.000000
Breast-AdenoCA,SP116363, 0.910, 0.000000, 17.000000, 0.000000, 5.000000, 0.000000, 5.000000, 0.000000, 0.000000, 15.000000, 0.000000, 0.000000
Breast-AdenoCA,SP116353, 0.752, 0.000000, 5.000000, 0.000000, 9.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 21.000000
Breast-AdenoCA,SP116345, 0.536, 0.000000, 2.000000, 0.000000, 4.000000, 0.000000, 2.000000, 0.000000, 0.000000, 5.000000, 0.000000, 0.000000
Breast-AdenoCA,SP116365, 0.839, 0.000000, 11.000000, 0.000000, 9.000000, 0.000000, 12.000000, 0.000000, 0.000000, 17.000000, 0.000000, 0.000000
Breast-AdenoCA,SP116375, 0.772, 0.000000, 3.000000, 0.000000, 3.000000, 0.000000, 13.000000, 0.000000, 0.000000, 5.000000, 0.000000, 3.000000
Breast-AdenoCA,SP116335, 0.718, 0.000000, 3.000000, 0.000000, 9.000000, 0.000000, 10.000000, 0.000000, 0.000000, 12.000000, 0.000000, 5.000000
Breast-AdenoCA,SP116355, 0.920, 0.000000, 15.000000, 0.000000, 24.000000, 0.000000, 18.000000, 0.000000, 0.000000, 24.000000, 0.000000, 0.000000
Breast-AdenoCA,SP116347, 0.718, 0.000000, 1.000000, 0.000000, 3.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 1.000000
Breast-AdenoCA,SP116367, 0.826, 0.000000, 8.000000, 0.000000, 14.000000, 0.000000, 10.000000, 0.000000, 0.000000, 22.000000, 0.000000, 0.000000
Breast-AdenoCA,SP116339, 0.801, 0.000000, 0.000000, 0.000000, 10.000000, 0.000000, 5.000000, 0.000000, 0.000000, 5.000000, 0.000000, 5.000000
Breast-AdenoCA,SP116349, 0.727, 0.000000, 3.000000, 0.000000, 4.000000, 0.000000, 0.000000, 0.000000, 0.000000, 5.000000, 0.000000, 0.000000
Breast-AdenoCA,SP116357, 0.919, 0.000000, 22.000000, 0.000000, 11.000000, 0.000000, 26.000000, 0.000000, 0.000000, 23.000000, 0.000000, 0.000000
Breast-AdenoCA,SP116359, 0.932, 0.000000, 20.000000, 0.000000, 8.000000, 0.000000, 21.000000, 0.000000, 0.000000, 14.000000, 0.000000, 8.000000
Breast-AdenoCA,SP116369, 0.885, 0.000000, 13.000000, 0.000000, 29.000000, 0.000000, 26.000000, 0.000000, 0.000000, 39.000000, 0.000000, 0.000000
Breast-AdenoCA,SP116377, 0.814, 0.000000, 5.000000, 0.000000, 21.000000, 0.000000, 0.000000, 0.000000, 0.000000, 20.000000, 0.000000, 0.000000
Breast-AdenoCA,SP116379, 0.783, 0.000000, 5.000000, 0.000000, 5.000000, 0.000000, 7.000000, 0.000000, 0.000000, 7.000000, 0.000000, 0.000000
Breast-AdenoCA,SP7692, 0.841, 0.000000, 0.000000, 0.000000, 15.000000, 0.000000, 7.000000, 0.000000, 0.000000, 0.000000, 0.000000, 19.000000
Breast-AdenoCA,SP5052, 0.960, 0.000000, 44.000000, 0.000000, 21.000000, 0.000000, 20.000000, 0.000000, 0.000000, 42.000000, 0.000000, 0.000000
Breast-AdenoCA,SP7785, 0.825, 0.000000, 14.000000, 0.000000, 17.000000, 0.000000, 18.000000, 0.000000, 0.000000, 31.000000, 0.000000, 12.000000
Breast-AdenoCA,SP3415, 0.853, 0.000000, 9.000000, 0.000000, 7.000000, 0.000000, 10.000000, 0.000000, 0.000000, 20.000000, 0.000000, 12.000000
Breast-AdenoCA,SP2799, 0.768, 0.000000, 2.000000, 0.000000, 8.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
Breast-AdenoCA,SP9979, 0.457, 0.000000, 0.000000, 0.000000, 1.000000, 0.000000, 0.000000, 0.000000, 0.000000, 5.000000, 0.000000, 0.000000
Breast-AdenoCA,SP5393, 0.805, 0.000000, 3.000000, 0.000000, 5.000000, 0.000000, 8.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
Breast-AdenoCA,SP11292, 0.707, 0.000000, 5.000000, 0.000000, 5.000000, 0.000000, 11.000000, 0.000000, 0.000000, 6.000000, 0.000000, 6.000000
Breast-AdenoCA,SP13036, 0.655, 0.000000, 4.000000, 0.000000, 11.000000, 0.000000, 9.000000, 16.000000, 0.000000, 0.000000, 0.000000, 14.000000
Breast-AdenoCA,SP7421, 0.897, 0.000000, 10.000000, 0.000000, 26.000000, 0.000000, 16.000000, 0.000000, 0.000000, 33.000000, 0.000000, 0.000000
Breast-AdenoCA,SP4875, 0.961, 0.000000, 36.000000, 0.000000, 18.000000, 0.000000, 0.000000, 0.000000, 0.000000, 26.000000, 0.000000, 0.000000
Breast-AdenoCA,SP8795, 0.744, 0.000000, 2.000000, 0.000000, 5.000000, 7.000000, 0.000000, 0.000000, 0.000000, 11.000000, 0.000000, 5.000000
Breast-AdenoCA,SP4820, 0.864, 0.000000, 8.000000, 0.000000, 4.000000, 0.000000, 21.000000, 16.000000, 0.000000, 19.000000, 0.000000, 0.000000
Breast-AdenoCA,SP4593, 0.722, 0.000000, 0.000000, 0.000000, 1.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 4.000000
Breast-AdenoCA,SP8085, 0.726, 0.000000, 3.000000, 0.000000, 5.000000, 0.000000, 0.000000, 0.000000, 0.000000, 5.000000, 0.000000, 5.000000
Breast-AdenoCA,SP11235, 0.700, 0.000000, 1.000000, 0.000000, 4.000000, 0.000000, 7.000000, 0.000000, 0.000000, 5.000000, 0.000000, 4.000000
Breast-AdenoCA,SP6730, 0.602, 0.000000, 3.000000, 0.000000, 0.000000, 0.000000, 5.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
Breast-AdenoCA,SP10635, 0.767, 0.000000, 1.000000, 0.000000, 2.000000, 0.000000, 0.000000, 0.000000, 0.000000, 6.000000, 0.000000, 0.000000
Breast-AdenoCA,SP5381, 0.531, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 2.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
Breast-AdenoCA,SP10084, 0.722, 0.000000, 7.000000, 0.000000, 7.000000, 0.000000, 0.000000, 0.000000, 0.000000, 17.000000, 0.000000, 0.000000
Breast-AdenoCA,SP9251, 0.814, 0.000000, 8.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 22.000000, 0.000000, 0.000000
Breast-AdenoCA,SP3016, 0.894, 0.000000, 8.000000, 0.000000, 12.000000, 0.000000, 17.000000, 0.000000, 0.000000, 0.000000, 0.000000, 16.000000
Breast-AdenoCA,SP11045, 0.652, 0.000000, 1.000000, 0.000000, 0.000000, 0.000000, 2.000000, 0.000000, 0.000000, 1.000000, 0.000000, 3.000000
Breast-AdenoCA,SP2826, 0.637, 0.000000, 3.000000, 0.000000, 4.000000, 0.000000, 0.000000, 0.000000, 0.000000, 6.000000, 0.000000, 2.000000
Breast-AdenoCA,SP11171, 0.862, 0.000000, 10.000000, 0.000000, 8.000000, 0.000000, 18.000000, 0.000000, 0.000000, 11.000000, 0.000000, 8.000000
Breast-AdenoCA,SP5784, 0.759, 0.000000, 2.000000, 0.000000, 15.000000, 0.000000, 5.000000, 0.000000, 0.000000, 9.000000, 0.000000, 4.000000
Breast-AdenoCA,SP8564, 0.619, 0.000000, 2.000000, 0.000000, 10.000000, 0.000000, 7.000000, 0.000000, 0.000000, 0.000000, 0.000000, 8.000000
Breast-AdenoCA,SP5844, 0.605, 0.000000, 2.000000, 0.000000, 4.000000, 0.000000, 4.000000, 0.000000, 0.000000, 0.000000, 0.000000, 4.000000
Breast-AdenoCA,SP6519, 0.828, 0.000000, 0.000000, 0.000000, 5.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
Breast-AdenoCA,SP6766, 0.676, 0.000000, 1.000000, 0.000000, 0.000000, 0.000000, 3.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
Breast-AdenoCA,SP5448, 0.920, 0.000000, 3.000000, 0.000000, 5.000000, 0.000000, 3.000000, 0.000000, 0.000000, 0.000000, 0.000000, 26.000000
Breast-AdenoCA,SP12049, 0.950, 0.000000, 52.000000, 0.000000, 34.000000, 0.000000, 26.000000, 0.000000, 0.000000, 60.000000, 0.000000, 0.000000
Breast-AdenoCA,SP2714, 0.841, 0.000000, 11.000000, 0.000000, 20.000000, 0.000000, 23.000000, 0.000000, 0.000000, 36.000000, 0.000000, 0.000000
Breast-AdenoCA,SP2801, 0.863, 0.000000, 2.000000, 0.000000, 7.000000, 0.000000, 2.000000, 0.000000, 0.000000, 0.000000, 0.000000, 11.000000
Breast-AdenoCA,SP8891, 0.890, 0.000000, 29.000000, 0.000000, 17.000000, 0.000000, 16.000000, 0.000000, 0.000000, 30.000000, 0.000000, 0.000000
Breast-AdenoCA,SP9481, 0.425, 0.000000, 2.000000, 0.000000, 3.000000, 0.000000, 4.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
Breast-AdenoCA,SP5808, 0.919, 0.000000, 17.000000, 0.000000, 29.000000, 0.000000, 38.000000, 0.000000, 0.000000, 30.000000, 0.000000, 0.000000
Breast-AdenoCA,SP6429, 0.766, 0.000000, 7.000000, 0.000000, 11.000000, 0.000000, 9.000000, 0.000000, 0.000000, 39.000000, 0.000000, 0.000000
Breast-AdenoCA,SP5017, 0.798, 0.000000, 0.000000, 0.000000, 5.000000, 0.000000, 0.000000, 5.000000, 0.000000, 2.000000, 0.000000, 3.000000
Breast-AdenoCA,SP8229, 0.635, 0.000000, 1.000000, 0.000000, 1.000000, 0.000000, 0.000000, 4.000000, 0.000000, 0.000000, 0.000000, 3.000000
Breast-AdenoCA,SP8157, 0.671, 0.000000, 2.000000, 0.000000, 6.000000, 0.000000, 6.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
Breast-AdenoCA,SP5279, 0.840, 0.000000, 6.000000, 0.000000, 19.000000, 0.000000, 0.000000, 0.000000, 0.000000, 21.000000, 0.000000, 9.000000
Breast-AdenoCA,SP8660, 0.919, 0.000000, 25.000000, 0.000000, 20.000000, 0.000000, 15.000000, 0.000000, 0.000000, 29.000000, 0.000000, 0.000000
Breast-AdenoCA,SP11878, 0.723, 0.000000, 6.000000, 0.000000, 7.000000, 0.000000, 4.000000, 0.000000, 0.000000, 20.000000, 0.000000, 0.000000
Breast-AdenoCA,SP9433, 0.765, 0.000000, 4.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 5.000000, 0.000000, 11.000000
Breast-AdenoCA,SP2881, 0.805, 0.000000, 3.000000, 0.000000, 16.000000, 0.000000, 8.000000, 0.000000, 0.000000, 27.000000, 0.000000, 0.000000
Breast-AdenoCA,SP7378, 0.789, 0.000000, 1.000000, 0.000000, 1.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 8.000000
Breast-AdenoCA,SP9816, 0.928, 0.000000, 25.000000, 0.000000, 12.000000, 0.000000, 16.000000, 0.000000, 0.000000, 28.000000, 0.000000, 0.000000
Breast-AdenoCA,SP4265, 0.855, 0.000000, 6.000000, 0.000000, 5.000000, 0.000000, 6.000000, 0.000000, 0.000000, 6.000000, 0.000000, 0.000000
Breast-AdenoCA,SP2793, 0.899, 0.000000, 34.000000, 0.000000, 25.000000, 0.000000, 21.000000, 0.000000, 0.000000, 47.000000, 0.000000, 20.000000
Breast-AdenoCA,SP6825, 0.755, 0.000000, 8.000000, 0.000000, 6.000000, 0.000000, 7.000000, 0.000000, 0.000000, 25.000000, 0.000000, 19.000000
Breast-AdenoCA,SP4523, 0.889, 0.000000, 6.000000, 0.000000, 12.000000, 0.000000, 5.000000, 0.000000, 0.000000, 6.000000, 0.000000, 0.000000
Breast-AdenoCA,SP9930, 0.906, 0.000000, 26.000000, 0.000000, 18.000000, 0.000000, 18.000000, 0.000000, 0.000000, 27.000000, 0.000000, 19.000000
Breast-AdenoCA,SP5820, 0.788, 0.000000, 3.000000, 0.000000, 2.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 8.000000
Breast-AdenoCA,SP10470, 0.858, 0.000000, 16.000000, 0.000000, 11.000000, 0.000000, 25.000000, 0.000000, 0.000000, 39.000000, 0.000000, 0.000000
Breast-AdenoCA,SP9648, 0.721, 0.000000, 21.000000, 0.000000, 31.000000, 0.000000, 23.000000, 0.000000, 0.000000, 67.000000, 0.000000, 28.000000
Breast-AdenoCA,SP4535, 0.147, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 4.000000, 0.000000, 0.000000
Breast-AdenoCA,SP11808, 0.767, 0.000000, 1.000000, 0.000000, 4.000000, 0.000000, 2.000000, 6.000000, 0.000000, 3.000000, 0.000000, 0.000000
Breast-AdenoCA,SP96163, 0.782, 0.000000, 8.000000, 0.000000, 12.000000, 0.000000, 19.000000, 0.000000, 0.000000, 18.000000, 0.000000, 19.000000
Breast-AdenoCA,SP11948, 0.884, 0.000000, 14.000000, 0.000000, 10.000000, 0.000000, 17.000000, 0.000000, 0.000000, 13.000000, 0.000000, 6.000000
Breast-AdenoCA,SP4557, 0.719, 0.000000, 6.000000, 0.000000, 0.000000, 0.000000, 5.000000, 0.000000, 0.000000, 10.000000, 0.000000, 4.000000
Breast-AdenoCA,SP96147, 0.619, 0.000000, 3.000000, 0.000000, 4.000000, 0.000000, 0.000000, 0.000000, 0.000000, 7.000000, 0.000000, 0.000000
Breast-AdenoCA,SP10150, 0.603, 0.000000, 0.000000, 0.000000, 2.000000, 0.000000, 0.000000, 0.000000, 0.000000, 6.000000, 0.000000, 8.000000
Breast-AdenoCA,SP4472, 0.813, 0.000000, 4.000000, 0.000000, 4.000000, 0.000000, 10.000000, 0.000000, 0.000000, 13.000000, 0.000000, 18.000000
Breast-AdenoCA,SP6813, 0.704, 0.000000, 3.000000, 0.000000, 7.000000, 0.000000, 0.000000, 0.000000, 0.000000, 11.000000, 0.000000, 15.000000
Breast-AdenoCA,SP96511, 0.923, 0.000000, 28.000000, 0.000000, 34.000000, 0.000000, 32.000000, 0.000000, 0.000000, 42.000000, 0.000000, 15.000000
Breast-AdenoCA,SP5636, 0.650, 0.000000, 0.000000, 5.000000, 5.000000, 0.000000, 0.000000, 0.000000, 0.000000, 6.000000, 0.000000, 0.000000
Breast-AdenoCA,SP5559, 0.840, 0.000000, 7.000000, 0.000000, 12.000000, 0.000000, 7.000000, 0.000000, 0.000000, 16.000000, 0.000000, 23.000000
Breast-AdenoCA,SP3631, 0.910, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 11.000000, 0.000000, 0.000000, 0.000000, 0.000000, 48.000000
Breast-AdenoCA,SP5473, 0.861, 0.000000, 10.000000, 0.000000, 3.000000, 0.000000, 4.000000, 0.000000, 0.000000, 14.000000, 0.000000, 0.000000
Breast-AdenoCA,SP8394, 0.830, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 12.000000
Breast-AdenoCA,SP6115, 0.785, 0.000000, 3.000000, 0.000000, 6.000000, 0.000000, 4.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
Breast-AdenoCA,SP7291, 0.784, 0.000000, 4.000000, 0.000000, 0.000000, 0.000000, 2.000000, 0.000000, 0.000000, 3.000000, 0.000000, 3.000000
Breast-AdenoCA,SP2997, 0.801, 0.000000, 8.000000, 0.000000, 11.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
Breast-AdenoCA,SP8831, 0.913, 0.000000, 35.000000, 0.000000, 33.000000, 0.000000, 25.000000, 0.000000, 0.000000, 57.000000, 0.000000, 0.000000
Breast-AdenoCA,SP2731, 0.722, 0.000000, 0.000000, 0.000000, 4.000000, 0.000000, 2.000000, 0.000000, 0.000000, 0.000000, 0.000000, 8.000000
Breast-AdenoCA,SP6223, 0.862, 0.000000, 9.000000, 0.000000, 15.000000, 0.000000, 0.000000, 0.000000, 0.000000, 31.000000, 0.000000, 0.000000
Breast-AdenoCA,SP7171, 0.750, 0.000000, 3.000000, 0.000000, 1.000000, 0.000000, 4.000000, 0.000000, 0.000000, 3.000000, 0.000000, 0.000000
Breast-AdenoCA,SP10563, 0.906, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 27.000000
Breast-AdenoCA,SP8987, 0.915, 0.000000, 21.000000, 0.000000, 17.000000, 0.000000, 21.000000, 0.000000, 0.000000, 18.000000, 0.000000, 9.000000
Breast-AdenoCA,SP5980, 0.904, 0.000000, 20.000000, 0.000000, 0.000000, 0.000000, 28.000000, 0.000000, 0.000000, 42.000000, 0.000000, 0.000000
Breast-AdenoCA,SP12186, 0.637, 0.000000, 2.000000, 0.000000, 3.000000, 0.000000, 0.000000, 7.000000, 0.000000, 0.000000, 0.000000, 10.000000
Breast-AdenoCA,SP10944, 0.905, 0.000000, 10.000000, 0.000000, 8.000000, 0.000000, 5.000000, 0.000000, 0.000000, 15.000000, 0.000000, 5.000000
Breast-AdenoCA,SP2766, 0.837, 0.000000, 11.000000, 0.000000, 5.000000, 0.000000, 13.000000, 0.000000, 0.000000, 22.000000, 0.000000, 0.000000
Breast-AdenoCA,SP6673, 0.921, 0.000000, 41.000000, 0.000000, 40.000000, 0.000000, 48.000000, 0.000000, 0.000000, 0.000000, 0.000000, 50.010000
Breast-DCIS,SP117698, 0.717, 0.000000, 1.000000, 0.000000, 3.000000, 0.000000, 3.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
Breast-DCIS,SP124201, 0.565, 0.000000, 35.520000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
Breast-DCIS,SP2143, 0.689, 0.000000, 3.000000, 0.000000, 7.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
Breast-LobularCA,SP124191, 0.829, 4.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 3.000000, 0.000000, 0.000000
Breast-LobularCA,SP117247, 0.819, 0.000000, 1.000000, 0.000000, 4.000000, 0.000000, 0.000000, 0.000000, 0.000000, 5.000000, 0.000000, 0.000000
